,numero,nombre,apodo,juego,arquetipo,posicion_en,elemento_en,disparo,control,tecnica,defensa,fisico,velocidad,inteligencia,total,age_group,genero,rol,imagen_url,fecha_creacion,fecha_actualizacion
3856,2144,Leighton Bolt,Bolt,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/w/ewzxlmrxi40.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3857,2146,Lenton Gouger,Gouger,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/y/by9u5-0pc00.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3858,2151,Candy Reviva,Candy,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/u/tuwmqz5enhs.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3859,2153,Anil Latikal,Numbers,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/t/8teyurqsvu0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3860,2156,Simon Borg,Roboboy,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/5/i57alcpoyrc.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3861,2162,Lacy Cagney,Cagney,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/3/131fvmhzosk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3862,2163,Justice Gavel,Gavel,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/y/vyww87ur7yu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3863,2165,Melody Toontune,Toontune,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/q/a/qayjgjxjx-u.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3864,2171,Earle Humble,Humble,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/4/p4yzsyulsae.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3865,2173,Rio Shoring,G'peas,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/4/_/4_knsq9xktc.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3866,2176,Levi Atherton,Leviath.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/v/mv1_jd-1ts0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3867,2177,Flick Screening,Screening,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/9/i9uy5c38mau.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3868,2178,Buff Bagenal,Bagenal,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/v/tvftujrghz8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3869,2184,Lee Bartarian,Freedom,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/g/c/gcpuxflqjgu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3870,2194,Arthur Crabbe,Cancer,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/b/ib2dkgctmq0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3871,2200,Serge Major,Major,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/d/e/deacfofksqk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3872,2202,Keenan Guru,Kigu,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/x/wx2hcoxc6fm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3873,2204,Curtis Carson,Curses,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/q/hqk1isiuimu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3874,2208,Reese Fryer,Fryer,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/s/bsum9ol56mu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3875,2212,Pezi Miste,Miste,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/5/c/5cwpassdkak.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3876,2214,Anna Mite,Mite,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/o/b/obib-o_vst8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3877,2227,Monarch Rome,Rome,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/4/s/4sobptxa3qs.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3878,2230,Sean Wujing,Sandy,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/y/d/ydlu6oiickc.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3879,2234,Ezio Ryder,Chopper,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/6/n/6nvhhkfsyss.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3880,2237,Noyss Kensler,Cancell.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/n/rn6zb5p9zmm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3881,2240,Viking Beagle,Beagle,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/x/i/xizgskc1ss8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3882,2245,Assumpta Meakin,Meakin,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/s/nsc3et4z71k.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3883,35,Stephen Black,Black,Inazuma Eleven,Unknown,DF,Forest,110,116,117,127,133,113,145,861,Adult,Male,Coach,https://dxi4wb638ujep.cloudfront.net/1/k/n/y/ny_j-sgwdnc.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3884,37,Russell Walk,Styx,Inazuma Eleven,Justicia,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/v/pv9hgholaym.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3885,38,Jason Jones,Creepy,Inazuma Eleven,Afinidad,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/h/-hman4ox3bk.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3886,39,Ken Furan,Franky,Inazuma Eleven,Juego Sucio,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/m/8mlcjh6dyhk.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3887,40,Jerry Fulton,Undead,Inazuma Eleven,Juego Sucio,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/o/no69oecnf0m.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3888,52,Hekyll Jyde,Jyde,Inazuma Eleven,Juego Sucio,DF,Mountain,110,116,117,127,133,113,145,861,Adult,Male,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/p/5/p54_qlu6ghc.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3889,57,Wilson Fishman,Fishman,Inazuma Eleven,Afinidad,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/h/ehyg5wlnp4s.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3890,58,Peter Johnson,Toad,Inazuma Eleven,Contraataque,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/c/m/cmfaxpzhs-s.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3891,59,Leonard O'Shea,Lion,Inazuma Eleven,Juego Sucio,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/o/tou76w_bbne.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3892,68,Rocky Rackham,Raccoon,Inazuma Eleven,Justicia,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/t/1tny_dnccym.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3893,74,Harry Leading,Leading,Inazuma Eleven,Brecha,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/d/rdnyso6mbms.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3894,75,Terry Stronger,Stronger,Inazuma Eleven,Justicia,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/a/r/arw5_xc22_e.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3895,76,Philip Marvel,Marvel,Inazuma Eleven,Brecha,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/y/k/ykrlrooaz5e.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3896,77,Noel Good,Good,Inazuma Eleven,Juego Sucio,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/i/pige8xogeks.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3897,88,Neil Waters,Waters,Inazuma Eleven,Justicia,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/g/g/ggrzhgjvfm8.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3898,91,Marcus Train,Train,Inazuma Eleven,Juego Sucio,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/u/tujeeebgnfs.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3899,94,Spencer Gates,Cosplay,Inazuma Eleven,Juego Sucio,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/p/vpocwdtqids.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3900,102,Bill Formby,Formby,Inazuma Eleven,Brecha,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/n/1nqxbrzboqk.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3901,104,Mike Vox,Vox,Inazuma Eleven,Contraataque,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/g/e/gecqy3txmlm.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3902,105,Ollie Webb,Net,Inazuma Eleven,Contraataque,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/r/mr_flqyftf8.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3903,107,Meina Maiden,Meina,Inazuma Eleven,Brecha,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Female,Coordinator,https://dxi4wb638ujep.cloudfront.net/1/k/q/u/quvzfkeq5ns.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3904,109,Newton Flust,Crackshot,Inazuma Eleven,Tensión,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nudyqmi6t8k.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3905,110,Jim Hillfort,Hillfort,Inazuma Eleven,Justicia,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/g/8gs5hzea-pm.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3906,111,Galen Thunderbird,Thunder,Inazuma Eleven,Afinidad,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/n/-nrlpqws7jm.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3907,112,Finn Stoned,Bandit,Inazuma Eleven,Tensión,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/p/ppaeevwww6k.png,2025-12-21 14:50:39,2025-12-21 14:50:39
3908,120,Dan Hopper,Hopper,Inazuma Eleven,Contraataque,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/n/vn-rvz69qps.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3909,126,Seward Hayseed,Hayseed,Inazuma Eleven,Afinidad,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/4/f4qetiy5zd0.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3910,127,Kent Work,Work,Inazuma Eleven,Justicia,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/q/uqhl-3-dewc.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3911,128,Mark Hillvalley,Hillvalley,Inazuma Eleven,Juego Sucio,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/x/sxm5qusvb2c.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3912,129,Herb Sherman,Sherman,Inazuma Eleven,Contraataque,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/d/z/dzxy9rkv2f0.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3913,137,Homer Grower,Grower,Inazuma Eleven,Brecha,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/b/hbznwda-ww8.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3914,138,Rolf Howells,Howells,Inazuma Eleven,Afinidad,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/6/f60r4ess1q8.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3915,139,Luke Lively,Lively,Inazuma Eleven,Tensión,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/s/0sfwv70oyju.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3916,140,Ben Nevis,Nevis,Inazuma Eleven,Juego Sucio,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/9/u9mfgmbgtdk.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3917,145,Dan Mirthful,Mirthful,Inazuma Eleven,Juego Sucio,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/x/mxy_kmptfpu.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3918,146,Ricky Clover,Clover,Inazuma Eleven,Justicia,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/9/z/9zdejzppo88.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3919,156,Eren Middleton,Middleton,Inazuma Eleven,Afinidad,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/s/usr2hzxugac.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3920,157,Peter Wells,Wells,Inazuma Eleven,Afinidad,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/9/09ydyuicz6s.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3921,158,Seth Nichols,Nichols,Inazuma Eleven,Justicia,DF,Wind,110,116,117,127,133,113,145,861,Adult,Male,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/v/7/v7cq7herayu.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3922,172,Harry Closs,Heracles,Inazuma Eleven,Contraataque,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/w/hwuoknmv0uc.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3923,173,Andy Chronic,Chronos,Inazuma Eleven,Brecha,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/q/-/q-fjnyavzd0.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3924,176,Keth Claus,Claus,Inazuma Eleven,Justicia,DF,Wind,106,110,107,133,138,113,154,861,Elementary,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/d/w/dw_wlv6r3xk.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3925,177,Robert Silver,Silver,Inazuma Eleven,Juego Sucio,DF,Wind,106,110,107,133,138,113,154,861,Elementary,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/-/s-ormqcrakm.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3926,178,Izzy Island,Izzy,Inazuma Eleven,Tensión,DF,Forest,110,116,117,127,133,113,145,861,Elementary,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/f/ufjnizohfim.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3927,179,Sothern Newman,Newman,Inazuma Eleven,Tensión,DF,Mountain,110,116,117,127,133,113,145,861,Elementary,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/3/f34slmo9yrk.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3928,193,Garret Hairtown,Hairtown,Inazuma Eleven,Justicia,DF,Wind,106,110,107,133,138,113,154,861,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/o/-odnfumo6bc.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3929,205,Slot MacHines,MacHines,Inazuma Eleven,Juego Sucio,DF,Fire,106,110,107,133,138,113,154,861,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/q/kqny0isd8iu.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3930,206,Bill Steakspear,Steaky,Inazuma Eleven,Tensión,DF,Mountain,106,110,107,133,138,113,154,861,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/f/efetn_zljok.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3931,208,Kendall Sefton,Sefton,Inazuma Eleven,Justicia,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/9/w/9wr2_dztpus.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3932,209,Jason Strike,Strike,Inazuma Eleven,Contraataque,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/-/m-axsi_xede.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3933,210,Norman Porter,Porter,Inazuma Eleven,Afinidad,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/o/f/ofdl87t7bbe.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3934,211,Maxwell Claus,Chops,Inazuma Eleven,Justicia,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/_/3/_3sqrelbsos.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3935,220,Alan Most,Most,Inazuma Eleven,Contraataque,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nupjurtgv9k.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3936,221,Paul Caperock,Caperock,Inazuma Eleven,Tensión,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/8/w8-c5u18com.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3937,222,Julius Molehill,Molehill,Inazuma Eleven,Tensión,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/2/t/2td3qza03u8.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3938,225,Tammy Fielding,Fielding,Inazuma Eleven,Brecha,DF,Forest,106,110,107,133,138,113,154,861,Adult,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/a/vamqgzjujr8.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3939,226,Alex Lovely,Lovely,Inazuma Eleven,Contraataque,DF,Wind,110,116,117,127,133,113,145,861,Adult,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/o/eoxlrmfukiu.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3940,227,Louis Hillside,Knuckles,Inazuma Eleven,Tensión,DF,Fire,106,110,107,133,138,113,154,861,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/c/j/cjqxf_x4hku.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3941,228,Ness Sheldon,Sheldon,Inazuma Eleven,Afinidad,DF,Mountain,106,110,107,133,138,113,154,861,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/h/thh2oaxcmx8.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3942,236,Ian Stager,Stager,Inazuma Eleven,Brecha,DF,Forest,106,110,107,133,138,113,154,861,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/3/j/3jfjdm7pke0.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3943,237,Fred Crumb,Crumb,Inazuma Eleven,Afinidad,DF,Mountain,106,110,107,133,138,113,154,861,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/c/1cc_tvpfpc0.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3944,239,Pip Daltry,Daltry,Inazuma Eleven,Justicia,DF,Forest,106,110,107,133,138,113,154,861,Adult,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/f/kfqrt363xrs.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3945,250,Shaun Imago,Imago,Inazuma Eleven,Afinidad,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/n/enhdoht9dze.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3946,254,Ringo Stagg,Stagg,Inazuma Eleven,Justicia,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/l/eljidtnwfgm.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3947,255,Jody MacGough,MacGough,Inazuma Eleven,Afinidad,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/k/kka9qwsewa8.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3948,257,Dan Dandy,Dandy,Inazuma Eleven,Justicia,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/x/d/xd2atwmiy1u.png,2025-12-21 14:50:40,2025-12-21 14:50:40
3949,264,Christian Dear,Dear,Inazuma Eleven,Afinidad,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nulmfp6x1_k.png,2025-12-21 14:50:40,2025-12-21 14:50:40
